Date,AAPL,AAPL_Open,AAPL_Volume,AAPL_High,AAPL_Low,MSFT,MSFT_Open,MSFT_Volume,MSFT_High,MSFT_Low,GOOGL,GOOGL_Open,GOOGL_Volume,GOOGL_High,GOOGL_Low,AMZN,AMZN_Open,AMZN_Volume,AMZN_High,AMZN_Low,META,META_Open,META_Volume,META_High,META_Low,Year,Month,Day,DayOfWeek,GDP,CPI,DPI,Bond_Yield_10Y
2019-02-08,40.82062911987305,40.480477618436844,95280000,40.88051502481208,40.343936000705995,99.39982604980469,98.19577893888629,21461100,99.50329952121363,98.07349537116976,54.85673141479492,54.483515745530745,21766000,54.99208587687791,54.45167031672024,79.41100311279297,79.30000305175781,113150000,79.42949676513672,78.33799743652344,166.5450897216797,163.6985048113659,12561400,166.5848954071776,163.43972988759666,2019,2,8,4,21111.6,253.319,15560.4,2.68
2019-02-11,40.58587646484375,40.97393964039359,83973600,41.01226749936198,40.54276036486366,99.00475311279297,99.89837984266113,18914100,100.25583627595812,98.74136869458707,54.84379577636719,54.924908988532025,18498000,55.406607192746876,54.738301143723874,79.55000305175781,80.04900360107422,66346000,80.4645004272461,79.30000305175781,165.0122833251953,167.1123860613765,12811200,167.5105187999956,164.3056223933644,2019,2,11,0,21111.6,253.319,15560.4,2.68
2019-02-12,40.935611724853516,40.74637386107052,89134000,40.96196167096465,40.65055421378195,100.54745483398438,99.8419576728272,25056600,100.7826205543701,99.22112390288679,56.110740661621094,55.28618016427025,35036000,56.37348444361386,55.28618016427025,81.90049743652344,80.19999694824219,97172000,81.97000122070312,79.94400024414062,164.26580810546875,166.07727796751814,16292300,167.55033119138346,163.72834787081916,2019,2,12,1,21111.6,253.319,15560.4,2.68
2019-02-13,40.765533447265625,41.055382849595446,89960800,41.31648453065105,40.70325341893869,100.47219848632812,101.12125816083088,18394900,101.38464261521223,100.37813363500452,56.162986755371094,56.38243851238834,28042000,56.870606009244774,56.03211221654268,82.0,82.3499984741211,71206000,82.81900024414062,81.85549926757812,163.3003692626953,164.60422173726036,14205100,165.44027772576158,162.96195263069217,2019,2,13,2,21111.6,253.319,15560.4,2.68
2019-02-14,40.91405487060547,40.65295317751181,87342800,41.02424289927531,40.573903336868185,100.55685424804688,100.00185946696915,21784700,100.92371216406113,99.39043439140377,56.19135284423828,55.98235297098439,21106000,56.536204533380364,55.58873464474973,81.13249969482422,81.2249984741211,82410000,81.8949966430664,80.3030014038086,163.18092346191406,162.42449401537604,12755200,164.09660600894796,161.48890103397727,2019,2,14,3,21111.6,253.319,15560.4,2.68
2019-02-15,40.823020935058594,41.021842566846736,98507200,41.12963645862106,40.6625271575021,101.79853057861328,101.50692740367481,26606900,101.87378532591602,100.98955998682816,55.715126037597656,56.693947748810004,27826000,56.693947748810004,55.57031817739705,80.39749908447266,81.39299774169922,86878000,81.44550323486328,80.2249984741211,161.73773193359375,163.73829779657606,15504400,163.92740895925232,160.10542558495243,2019,2,15,4,21111.6,253.319,15560.4,2.68
2019-02-19,40.945186614990234,40.652946779860834,75891200,41.06735619273422,40.60024689439193,101.75148010253906,101.39403086869709,18038500,102.21240998172743,101.38462223244983,56.057491302490234,55.56633972758992,21980000,56.21324460593688,55.56633972758992,81.37899780273438,80.05000305175781,73634000,81.69999694824219,80.02799987792969,161.52870178222656,159.74710523487713,14345400,163.37997725411918,159.5779045159722,2019,2,19,1,21111.6,253.319,15560.4,2.68
2019-02-20,41.20869064331055,41.00747487004267,104457600,41.51770397489298,40.95956687476161,101.22245025634766,101.89317210409983,21607700,101.96874822401612,100.41002498558632,55.762901306152344,56.17543023019896,24090000,56.27744342918969,55.32300687639954,81.1050033569336,81.5,66752000,81.74649810791016,80.50599670410156,161.79742431640625,161.48888096454772,11770700,162.9519863706979,160.49357199096036,2019,2,20,2,21111.6,253.319,15560.4,2.68
2019-02-21,40.97633361816406,41.153597223916066,68998800,41.290135195189876,40.79428177141705,103.35743713378906,100.98628843332557,29063200,103.4235644422162,100.9579491879048,54.94779586791992,55.672829879116854,33272000,55.691243127940275,54.637777502472005,80.97200012207031,80.99250030517578,69668000,81.1780014038086,80.04550170898438,159.28924560546875,161.1703790071282,15607800,161.47893755424488,158.84135959311365,2019,2,21,3,21111.6,253.319,15560.4,2.68
2019-02-22,41.433860778808594,41.10089528891515,75652800,41.44104679508973,41.052987295325664,104.8311538696289,103.9620498906475,27763200,105.04842626070558,103.7447702922335,55.562355041503906,55.220988612551565,29436000,55.59669100306144,54.76317832281518,81.5780029296875,81.17500305175781,61924000,81.74700164794922,81.05850219726562,161.13058471679688,159.82673226519643,15858500,161.64814968555814,159.55799456390736,2019,2,22,4,21111.6,253.319,15560.4,2.68
2019-02-25,41.735679626464844,41.71891347545296,87493600,42.128530976934954,41.668607712126914,105.4168472290039,105.57744832103522,23750600,105.97421222698704,105.10510827852009,55.60068130493164,55.82958648160397,26208000,56.00226100842152,55.44044806091566,81.6500015258789,82.07250213623047,63690000,82.7300033569336,81.51950073242188,163.8477783203125,162.3050613731959,18737100,165.29098865749103,162.13584546233972,2019,2,25,0,21111.6,253.319,15560.4,2.68
2019-02-26,41.759639739990234,41.6111238651416,68280800,41.99199734395085,41.481768263377155,106.1442642211914,105.10511747817101,21536700,106.97558017414019,105.02009251526094,55.83356475830078,55.45338239418106,35026000,56.0540112274348,55.07170798730978,81.81999969482422,81.29900360107422,53316000,81.99949645996094,80.80650329589844,163.36007690429688,163.56908329697504,13784100,165.46017957730447,163.03162310002054,2019,2,26,1,21111.6,253.319,15560.4,2.68
2019-02-27,41.88900375366211,41.4913640075689,111341600,41.92014560289975,41.3763804050668,105.96476745605469,105.51132503402692,21487100,106.14425898541508,104.74612923493187,55.877349853515625,55.43546228388291,22092000,56.01867247785414,55.164259824528806,82.05449676513672,81.40899658203125,62976000,82.09049987792969,80.75499725341797,162.04627990722656,162.13585408558868,12697500,163.1610212927436,159.65754402762937,2019,2,27,2,21111.6,253.319,15560.4,2.68
2019-02-28,41.47697448730469,41.757243726707344,112861600,41.898573578956274,41.42188048060764,105.83251190185547,105.84196072103951,29083900,106.63548855640492,105.54911219236952,56.059478759765625,55.68377636794735,27422000,56.42971032885316,55.654417678025965,81.99150085449219,81.76249694824219,60518000,82.5885009765625,81.69149780273438,160.69265747070312,161.60834005621223,11114200,162.7330442433063,160.1054287235634,2019,2,28,3,21111.6,253.319,15560.4,2.68
2019-03-01,41.9129524230957,41.74766672099411,103544800,41.956068525306904,41.4147011961612,106.30484008789062,106.64492546716824,23501200,106.76773127349874,105.49241470487596,57.15275573730469,56.28092444529413,34086000,57.22640493836772,56.28092444529413,83.58650207519531,82.75650024414062,99498000,83.71299743652344,82.55000305175781,161.51876831054688,161.83727452971726,11097800,162.3647871664073,160.9315395545655,2019,3,1,4,21111.6,254.277,15566.5,2.57
2019-03-04,42.12374496459961,42.0854171100522,109744800,42.57887635812763,41.67340181153097,106.04978942871094,106.76774111126231,26608000,106.98502070422992,104.67055735559426,57.39659118652344,57.45331917935409,35490000,57.99871201900657,56.641697336271235,84.80850219726562,84.25,123348000,85.47149658203125,83.71800231933594,166.58486938476562,163.13114579643025,18894700,166.71426442004383,163.06148206088787,2019,3,4,0,21111.6,254.277,15566.5,2.57
2019-03-05,42.047096252441406,42.145310025383104,78949600,42.15968205944365,41.80994672500447,105.52075958251953,106.04033649728954,19538300,106.17259112880612,105.07676600947781,58.18133544921875,57.5249733822901,40094000,58.544600364710845,57.3766840902089,84.62149810791016,85.14749908447266,73630000,85.38999938964844,84.45050048828125,170.45663452148438,166.58488264995415,28187900,171.0737365035421,165.76873706843665,2019,3,5,1,21111.6,254.277,15566.5,2.57
2019-03-06,41.80516052246094,41.84109060936449,83241600,42.03751816482708,41.66622476119022,105.5679931640625,105.68135736210135,17687000,106.42765544934961,105.26569584329556,57.9698486328125,58.30922567929079,23602000,58.457514970812255,57.87579679792525,83.44750213623047,84.79850006103516,79920000,84.88749694824219,83.41400146484375,171.7007598876953,172.0889298122832,21531700,172.7558002449548,170.46658637731895,2019,3,6,2,21111.6,254.277,15566.5,2.57
2019-03-07,41.32128143310547,41.64945507831872,99185600,41.785996719263494,41.20630149951515,104.2832260131836,105.23735484395336,25339000,105.3790582873091,103.79199557786505,57.268699645996094,57.74890577884825,30086000,57.90217234471172,56.8138734237904,81.29750061035156,83.36849975585938,99140000,83.48750305175781,81.02549743652344,168.33663940429688,170.6955172019317,18306500,170.93439686249698,166.82376526180786,2019,3,7,3,21111.6,254.277,15566.5,2.57
2019-03-08,41.419490814208984,40.79907367665731,95997600,41.45781867305242,40.602646141444055,104.3965835571289,103.12126706286405,22818400,104.5855166646733,102.78118170341529,57.22490692138672,56.425229074696006,23694000,57.39807876825356,56.24110798953386,81.04000091552734,80.20050048828125,93340000,81.13600158691406,79.32849884033203,168.80442810058594,165.42036807500796,13184800,168.82432334763632,165.19145123623667,2019,3,8,4,21111.6,254.277,15566.5,2.57
2019-03-11,42.85436248779297,42.037521324569596,128044000,42.90706238931015,42.00398535589016,106.58824157714844,104.85002670357639,26491600,106.70159855961141,104.84058509326188,58.68244171142578,57.325924415454466,30032000,58.71478448728935,57.30452708187458,83.53099822998047,81.30599975585938,77528000,83.614501953125,81.30049896240234,171.2628631591797,170.79506661521688,18884000,173.4823984464158,170.77515617858498,2019,3,11,0,21111.6,254.277,15566.5,2.57
2019-03-12,43.33583450317383,43.11784894516063,129870400,43.75742993256308,42.96693530420606,107.33455657958984,106.57880960945234,26132700,107.68408360722519,106.41821572068274,59.57766342163086,58.83372258184015,42220000,59.99865105075366,58.83372258184015,83.65499877929688,83.44999694824219,72290000,84.2135009765625,83.04900360107422,171.11354064941406,171.2827413759262,12155300,172.98472663919117,170.4168273087136,2019,3,12,1,21111.6,254.277,15566.5,2.57
2019-03-13,43.52748489379883,43.65683687627886,124130000,43.90835847820032,43.33824333453123,108.16584777832031,107.81631362317313,35513800,108.63818772495054,107.4856771019991,59.66773223876953,60.00959984052186,25888000,60.06881457265653,59.610506896879045,84.54049682617188,84.1500015258789,71040000,85.0,83.96749877929688,172.55673217773438,171.5116697823716,11973300,173.21363982246234,171.31259581448208,2019,3,13,2,21111.6,254.277,15566.5,2.57
2019-03-14,44.01136016845703,44.05208215624026,94318000,44.09999381729965,43.73109449596309,108.25086212158203,108.20363245279839,30763400,108.82711741502438,108.00525054630214,59.3427848815918,59.665741881149366,27302000,59.94839094963808,59.278095530788164,84.31099700927734,84.55999755859375,58932000,85.0999984741211,84.21700286865234,169.3717498779297,168.96366949681055,18037400,170.34714855591167,167.37118402889064,2019,3,14,3,21111.6,254.277,15566.5,2.57
2019-03-15,44.5838623046875,44.27964450542116,156171600,44.87371172513711,44.013750911673355,109.49787139892578,108.95939683493822,54681100,110.76373924506186,108.25088677580136,59.231815338134766,59.61498555861463,51886000,59.80009755760555,59.06809687690819,85.61799621582031,85.1500015258789,151018000,85.94000244140625,84.65650177001953,165.20140075683594,166.3758733963894,37135400,166.79390139742011,161.74767695249813,2019,3,15,4,21111.6,254.277,15566.5,2.57
2019-03-18,45.03899383544922,44.50720669034818,104879200,45.127623807917495,44.50480891478156,111.06603240966797,109.7434789074951,31207600,111.10382047628282,109.6301219149873,59.14473342895508,59.20146142157516,24442000,59.4632104995566,58.79291509003676,87.10749816894531,85.63500213623047,108582000,87.5,85.63150024414062,159.71725463867188,162.802718965027,37524200,163.1311576076952,158.5328343637987,2019,3,18,0,21111.6,254.277,15566.5,2.57
2019-03-19,44.68206787109375,45.118038982007924,126585600,45.27134674136499,44.53594612739832,111.1416015625,111.55725585448415,37588700,111.8878996147634,110.51810931351932,59.8369255065918,59.30247809378082,29788000,59.88420010085999,59.19001679989932,88.09249877929688,87.67549896240234,127284000,89.20800018310547,87.67549896240234,160.8120880126953,160.72249865729984,25611500,163.05153334058028,160.06560623673366,2019,3,19,1,21111.6,254.277,15566.5,2.57
2019-03-20,45.07252883911133,44.61020774750013,124140800,45.391122295316464,44.250892314130574,111.01880645751953,110.89600063443011,28113300,112.18076619650977,110.25361785339028,61.029720306396484,59.78417598535212,41508000,61.20687474796459,59.694106721888026,89.8635025024414,88.49700164794922,125312000,89.9749984741211,88.35150146484375,164.66392517089844,160.7424052385311,20211500,165.34072800835764,160.4836303631279,2019,3,20,2,21111.6,254.277,15566.5,2.57
2019-03-21,46.732574462890625,45.5180899369204,204136800,47.029609934372814,45.467784157138084,113.5694580078125,110.65984117979576,29854400,114.13626470236869,110.61260428552518,61.512413024902344,60.70975101348873,28150000,61.52783839231196,60.53956323478559,90.96299743652344,89.81300354003906,115356000,91.1875,89.36399841308594,165.30093383789062,164.11651360267214,16223000,165.60947722275367,162.98186185889867,2019,3,21,3,21111.6,254.277,15566.5,2.57
2019-03-22,45.76481628417969,46.79245696182492,169630800,47.355386016397915,45.7001384735137,110.57481384277344,112.88927731482863,33624500,112.97429506834708,110.56536502326999,60.095191955566406,61.150149705295796,34422000,61.388010933036696,60.01308404564569,88.2385025024414,90.50849914550781,127260000,90.9489974975586,88.15550231933594,163.56910705566406,164.87295965198348,16389200,166.63466115364278,163.3202797605737,2019,3,22,4,21111.6,254.277,15566.5,2.57
2019-03-25,45.21146774291992,45.8750009912773,175381200,45.987586794024466,44.69884450164073,111.15106201171875,110.11190815467609,27067100,111.48169859926092,109.88518695283817,59.58413314819336,59.692615662804336,27576000,60.18426461498486,59.216889425899176,88.71299743652344,87.8895034790039,102076000,89.13400268554688,87.375,165.5099334716797,162.23537341458018,12631200,165.758760731518,161.24006437522692,2019,3,25,0,21111.6,254.277,15566.5,2.57
2019-03-26,44.74435806274414,45.910938157311506,199202000,46.20318171113243,44.21496862789286,111.38723754882812,112.05795957601282,26097700,112.14297732816111,110.38587171038922,59.208927154541016,59.97277328005129,30752000,60.09518911777566,58.80685012594542,89.18800354003906,89.6500015258789,97318000,90.28849792480469,88.66799926757812,166.89341735839844,166.5649787304562,15437900,168.6551186625078,165.56966966170467,2019,3,26,1,21111.6,254.277,15566.5,2.57
2019-03-27,45.146785736083984,45.21385765635462,119393600,45.45579539339186,44.686862430594424,110.31028747558594,111.35888291915896,22733400,111.67062906883459,109.12943740015118,58.6202392578125,59.31242933340981,29428000,59.31242933340981,57.93451470016838,88.28500366210938,89.20649719238281,86496000,89.375,87.28399658203125,165.0919189453125,167.06264193855046,10620300,168.147525234885,164.01698327278595,2019,3,27,2,21111.6,254.277,15566.5,2.57
2019-03-28,45.20667266845703,45.261766678115514,83121600,45.407888433845436,44.92161517325066,110.46146392822266,110.943252882533,18334800,111.07550754334942,109.70571683155305,58.33460235595703,58.49533672692745,22402000,58.58241810413766,57.89470795245112,88.6709976196289,88.5,60860000,88.89649963378906,87.67350006103516,164.77342224121094,163.79802358925264,10443000,165.93793204948196,162.56383485509318,2019,3,28,3,21111.6,254.277,15566.5,2.57
2019-03-29,45.501319885253906,45.47257581418501,94256000,45.53246173234279,45.16356242960888,111.41557312011719,111.53837893827715,25399800,111.77454896289511,110.48978345238642,58.56450653076172,58.72822119188152,30890000,58.916822212716546,58.04150572903916,89.0374984741211,89.3290023803711,66416000,89.64299774169922,88.83149719238281,165.9080810546875,165.60948527870397,13455500,166.4057356189227,164.03689503325526,2019,3,29,4,21111.6,254.277,15566.5,2.57
2019-04-01,45.81032180786133,45.9061377908816,111448000,45.91571792712544,45.125226929344564,112.4358139038086,112.36968659005827,22789100,112.5208388542514,111.56671000670808,59.663753509521484,59.094472785855174,27706000,59.724460284391434,59.03575540123112,90.70950317382812,90.00550079345703,84776000,90.78350067138672,89.9365005493164,167.9086456298828,167.04273155475462,10381500,168.10770441658664,166.49530850091017,2019,4,1,0,21397.938,255.233,15534.2,2.53
2019-04-02,46.47625732421875,45.774392569397584,91062800,46.58165710898199,45.76481243221266,112.5964126586914,112.4735996447392,18142300,112.87037072637554,111.96347157463804,59.99018859863281,59.71699294078382,18288000,60.00362457513509,59.27859058118384,90.6989974975586,90.5510025024414,68962000,91.0,90.25599670410156,173.38284301757812,169.34189048207057,23946500,174.0795563534912,168.75466175517323,2019,4,2,1,21397.938,255.233,15534.2,2.53
2019-04-03,46.79484939575195,46.29180631270182,93087200,47.07032310709396,46.26785048773917,113.3332748413086,113.22935945180426,22860700,113.76782683044614,112.5586374333091,60.252437591552734,60.346485634540244,22180000,60.739606606089886,59.96730178416802,91.03500366210938,91.33599853515625,78522000,91.5,90.48100280761719,172.72592163085938,173.68142497786667,27391100,177.12520088902676,172.1386929506498,2019,4,3,2,21397.938,255.233,15534.2,2.53
2019-04-04,46.876304626464844,46.66071311538682,76457200,47.039192578920314,46.26546749446366,112.75701141357422,113.45607263294761,20112800,113.5788856522183,111.8312217927796,60.68238067626953,60.27632107913745,21022000,60.73711927915346,60.16435713561894,90.94300079345703,91.03250122070312,72478000,91.4375,90.20999908447266,175.19432067871094,175.19432067871094,17847700,177.1650285415287,174.70661372825072,2019,4,4,3,21397.938,255.233,15534.2,2.53
2019-04-05,47.19009780883789,47.05834807377388,74106400,47.21405363526623,46.933784355609184,113.2576904296875,112.78535040547249,15826200,113.57888539396883,112.76645997573208,60.28428649902344,60.67492075533379,20012000,60.72916201432288,60.21362517668109,91.86399841308594,91.44999694824219,72810000,91.92900085449219,91.2594985961914,174.89569091796875,176.05025295155977,9594100,176.16968516634182,174.2786042253157,2019,4,5,4,21397.938,255.233,15534.2,2.53
2019-04-08,47.93267822265625,47.051155829831686,103526800,47.96381640671696,47.031991902254475,113.29547882080078,113.18211462002344,15116200,113.38049656588117,112.07684068995742,60.12653732299805,60.267362604950094,21750000,60.40868523443229,59.94838819700883,92.49299621582031,91.6614990234375,75056000,92.51000213623047,91.25550079345703,174.10940551757812,174.3881060249181,7297400,174.67673896819076,173.41269221725545,2019,4,8,0,21397.938,255.233,15534.2,2.53
2019-04-09,47.78895950317383,47.98538705610313,143072800,48.59143221503495,47.72428169243538,112.68144226074219,112.06739874835718,17612000,112.92706110716364,112.02016906730434,59.848365783691406,59.80855899762605,19668000,60.07030427675848,59.633891300295716,91.79199981689453,92.27449798583984,74288000,92.65450286865234,91.58899688720703,176.74697875976562,174.79616638532684,19751000,178.34942690002268,174.7265026508168,2019,4,9,1,21397.938,255.233,15534.2,2.53
2019-04-10,48.05724334716797,47.5925281059663,86781200,48.08599106914414,47.472756287312095,113.54110717773438,113.13489443337386,16477200,113.69225225078107,112.92706365151442,60.03547668457031,59.96780324354017,15510000,60.159384572082274,59.747356772100325,92.36650085449219,92.05000305175781,59280000,92.4000015258789,91.44049835205078,176.98587036132812,177.34416705539726,11701500,177.9513062101447,175.7118607489435,2019,4,10,2,21397.938,255.233,15534.2,2.53
2019-04-11,47.65719985961914,48.112334905796246,83603200,48.14826498477151,47.53503393595788,113.6733627319336,113.87174469602722,14209100,114.16459323245056,113.28604041584309,60.19172668457031,60.15739072073914,16998000,60.3484784840685,59.94042949505799,92.20349884033203,92.43499755859375,53096000,92.49749755859375,92.0155029296875,176.67730712890625,177.4038936830735,8071000,177.56313159161502,176.1697049718072,2019,4,11,3,21397.938,255.233,15534.2,2.53
2019-04-12,47.63805389404297,47.71710375273911,111042800,47.9422754129378,47.00087043738208,114.259033203125,113.96618473488232,19745100,114.28737965482806,113.71112432824123,60.84560012817383,60.491788609291156,24312000,60.86152284243556,60.3758458885379,92.15299987792969,92.41999816894531,62288000,92.57499694824219,92.06500244140625,178.25987243652344,177.1650263113996,12329800,178.78738506393435,177.1152578171281,2019,4,12,4,21397.938,255.233,15534.2,2.53
2019-04-15,47.72426986694336,47.568567990755454,70146400,47.87278938276906,47.432026385823875,114.3535385131836,114.24962311694084,15792600,114.85421785471448,113.90008885618447,61.03469467163086,60.91327353493747,23796000,61.172535870115226,60.43904316768376,92.24349975585938,92.0999984741211,74488000,92.34249877929688,90.94499969482422,178.80726623535156,177.66266689327645,10834800,179.65328500972774,176.04030826846116,2019,4,15,0,21397.938,255.233,15534.2,2.53
2019-04-16,47.72907257080078,47.77937834588998,102785600,48.23690394243434,47.56378686640977,114.08901977539062,114.91089410940089,14071800,114.92034292905737,113.45608579782174,61.30241775512695,61.207371220874656,22622000,61.504948309000454,60.960550158968914,93.1520004272461,92.56749725341797,60892000,93.4885025024414,92.4000015258789,178.0309295654297,178.16032460521816,11215200,179.3248344016808,177.46361128945566,2019,4,16,1,21397.938,255.233,15534.2,2.53
2019-04-17,48.65849304199219,47.798528732935594,115627200,48.71837894248983,47.5757549375541,115.03368377685547,114.53300451545691,19300900,115.10925990881587,113.87173137914496,61.71195983886719,61.55570538402904,30366000,61.95878090497836,61.35168278402061,93.24099731445312,93.64949798583984,57870000,93.82350158691406,93.02200317382812,177.9413604736328,178.75752122912067,9973700,179.89217300067355,177.52333247224087,2019,4,17,2,21397.938,255.233,15534.2,2.53
2019-04-18,48.8333740234375,48.65611038702582,96783200,48.90284008133807,48.51238637425505,116.54519653320312,115.43047363124744,27991000,116.68689279449333,114.58970884668248,61.77814483642578,61.95380343869998,24750000,62.000580685147206,61.67563429090824,93.08450317382812,93.43949890136719,54998000,93.54100036621094,92.9739990234375,177.4437255859375,177.96129063001348,11655600,178.04091718965697,176.5081324941432,2019,4,18,3,21397.938,255.233,15534.2,2.53
2019-04-22,48.99386215209961,48.58663868053912,77758000,49.09207592525334,48.469260976881294,116.9135971069336,115.83666249928227,15648700,117.14031828556115,115.78942561703906,62.38972091674805,61.53928693683098,19084000,62.4185822622509,61.375071120153756,94.3655014038086,92.7699966430664,67476000,94.4209976196289,92.28199768066406,180.58888244628906,177.41384404162125,13389900,180.81779928295586,177.41384404162125,2019,4,22,0,21397.938,255.233,15534.2,2.53
2019-04-23,49.70051193237305,48.96990312097358,93292000,49.7651897366991,48.84294528794384,118.50067138671875,117.23479633335744,24025500,118.632926021159,116.979735883319,63.22721481323242,62.53303530821233,31868000,63.41830258072221,62.30064491371543,96.1884994506836,94.55999755859375,92808000,96.46299743652344,94.47899627685547,182.9178924560547,181.88277774644848,19954800,183.3558308595379,180.62867864789013,2019,4,23,1,21397.938,255.233,15534.2,2.53
2019-04-24,49.623863220214844,49.67177121900122,70162400,49.94005893632176,49.597513272610435,118.0944595336914,118.8313088473777,31257000,118.88798734617292,117.63156110240676,62.702720642089844,63.22721350012175,23396000,63.39690392923933,62.69078050427942,95.0875015258789,96.25,73516000,96.4844970703125,94.90799713134766,181.72354125976562,183.6245853271154,37289900,184.27153018132606,180.7978958792481,2019,4,24,2,21397.938,255.233,15534.2,2.53
2019-04-25,49.173519134521484,49.54481251515973,74172800,49.767586350455105,49.13519127410101,122.00540924072266,122.86507145096789,38033900,124.10259987368453,121.70311915367995,63.065486907958984,63.212781507945415,31344000,63.33718673134814,62.60070993486984,95.11250305175781,95.8499984741211,121982000,96.12249755859375,95.0155029296875,192.3534393310547,196.0559905545706,54148800,197.54895426769116,191.21878751657155,2019,4,25,3,21397.938,255.233,15534.2,2.53
2019-04-26,48.93876647949219,49.08249047068796,74596400,49.10644629679352,48.41655944258701,122.70447540283203,122.52498390997219,23654900,123.2996283708048,121.88260847728621,63.56708526611328,63.36604676335189,27228000,63.64123181038707,62.949041738777176,97.53150177001953,96.44999694824219,168652000,97.55000305175781,94.9000015258789,190.5917510986328,191.597007854264,22075000,191.99512543206336,188.20300007020043,2019,4,26,4,21397.938,255.233,15534.2,2.53
2019-04-29,49.01301193237305,48.96270617243,88818800,49.33879134659696,48.83335424780423,122.59114074707031,122.71393935822591,16324200,122.978448633341,122.19437683439767,64.50161743164062,63.72085013253517,72368000,64.53993976800093,63.282945115415366,96.92150115966797,97.44999694824219,80426000,97.81700134277344,96.70449829101562,193.8662872314453,190.05425191093207,19641300,194.49333676596623,189.75565617129305,2019,4,29,0,21397.938,255.233,15534.2,2.53
2019-04-30,48.06922149658203,48.64173064636029,186139600,48.72317460621088,47.695534005365545,123.37525177001953,122.62894626791298,24166500,123.4697111503128,122.2321822754557,59.66275405883789,59.24823578039427,133178000,59.76327140989139,58.86855081120868,96.32599639892578,96.50499725341797,70120000,96.7854995727539,95.34750366210938,192.49276733398438,193.27907000114422,23494700,196.4640559756378,191.3780260397144,2019,4,30,1,21397.938,255.233,15534.2,2.53
2019-05-01,50.42873001098633,50.27542222183197,259309200,51.57614248143357,50.119716656894155,120.80567169189453,123.30907504812028,26821700,123.42243203156514,120.63562900939107,58.3868522644043,59.590099163206304,74340000,59.67718433404649,58.305241712813896,95.57599639892578,96.65450286865234,62340000,97.18199920654297,95.52749633789062,192.12451171875,193.86630261982248,15996600,195.25972926579593,192.10460128460426,2019,5,1,2,21397.938,255.296,15532.4,2.4
2019-05-02,50.10054397583008,50.26582964959497,127985200,50.93894660089634,49.85621212822972,119.22806549072266,120.90015317669582,27350200,120.91904360603114,118.57623396493616,58.047977447509766,58.35102915976225,45098000,58.68841683640609,57.64092314696262,95.04100036621094,95.66649627685547,79258000,96.07749938964844,94.09349822998047,191.62684631347656,192.0946427725108,13209500,193.0899518024202,188.85988842530531,2019,5,2,3,21397.938,255.296,15532.4,2.4
2019-05-03,50.723358154296875,50.517350508621426,83569600,50.7449162014251,50.359250852723804,121.76925659179688,120.31445561050788,24911100,122.26993588121071,120.21054022508194,59.194496154785156,58.59038212356581,41588000,59.28655480807638,58.39830345951256,98.12300109863281,97.44999694824219,127632000,98.22000122070312,96.80000305175781,194.5530548095703,193.46817162573882,14575400,195.23982046140083,192.80131640667145,2019,5,3,4,21397.938,255.296,15532.4,2.4
2019-05-06,49.940059661865234,48.936371172823556,129772400,50.02629552299198,48.747133295566954,121.06073760986328,119.39810598025139,24239800,121.44805987378629,119.13359673041934,59.389068603515625,58.32117222139759,31774000,59.48709922941168,58.27937224497856,97.52749633789062,95.89900207519531,108356000,97.94999694824219,95.5250015258789,192.9705352783203,190.342919833072,13994900,193.36865284778966,189.65615411660735,2019,5,6,0,21397.938,255.296,15532.4,2.4
2019-05-07,48.59382629394531,49.31724915986958,155054800,49.6861447825405,48.107552963760575,118.57621002197266,119.46421137549652,36017700,120.14438201161394,117.34813055772526,58.66253662109375,59.00838298538167,36604000,59.45424935589568,57.97283328265882,96.05000305175781,96.99949645996094,118042000,97.45500183105469,95.16899871826172,188.8798065185547,191.63680170842514,16253000,191.99511358121268,186.96881492609154,2019,5,7,1,21397.938,255.296,15532.4,2.4
2019-05-08,48.60340118408203,48.36385755349484,105358000,49.18788822753808,48.32792747096506,118.56678009033203,118.50065278349312,28419000,119.37920540711616,117.8488213251269,58.26046371459961,58.58441162395968,25520000,58.931753851852896,58.103711909407124,95.88849639892578,95.94349670410156,81572000,96.76850128173828,95.5,188.65086364746094,188.50157337039045,12505700,189.82533618018647,187.66551744437515,2019,5,8,2,21397.938,255.296,15532.4,2.4
2019-05-09,48.0811882019043,48.00453250098672,139634400,48.311147994367026,47.108641841168804,118.55733489990234,117.41427301395493,27235800,118.83129295299759,116.73410229004068,58.120628356933594,57.85340844737934,29556000,58.424177417791746,57.45729958834071,94.99349975585938,95.0,106166000,95.47000122070312,93.80000305175781,187.7650604248047,186.32186523047105,12967000,188.87981697251516,185.3862722226761,2019,5,9,3,21397.938,255.296,15532.4,2.4
2019-05-10,47.41510009765625,47.47281327802477,164834800,47.81668168190276,46.354647468891045,120.09717559814453,117.99999188130168,30915100,120.85292254270308,116.97028684952406,58.104209899902344,58.16392577790937,31650000,58.53415359122304,57.045770734693015,94.4990005493164,94.9000015258789,114360000,95.18949890136719,92.80000305175781,187.45651245117188,187.36693827700608,12578500,189.10872920388397,183.72410332214784,2019,5,10,4,21397.938,255.296,15532.4,2.4
